product_id,location_id,current_stock,avg_daily_demand,avg_lead_time_days,safety_stock,reorder_point,reorder_quantity,inventory_status
P043,L12,513,55.214165261382796,10,114,666,1641,Reorder Needed
P043,L13,665,55.09274873524452,10,115,665,1648,Reorder Needed
P043,L14,199,54.88575042158516,10,114,662,1496,Reorder Needed
P043,L15,813,56.13237774030354,10,113,674,1740,Optimal
P043,L16,899,55.59359190556492,10,114,669,1558,Optimal
P043,L17,481,55.90514333895447,10,112,671,1538,Reorder Needed
P043,L18,287,55.981028667790895,10,111,670,1674,Reorder Needed
P043,L19,551,55.72091062394604,10,114,671,1646,Reorder Needed
P043,L20,606,55.83220910623946,10,114,672,1594,Reorder Needed
P044,L01,392,55.47554806070826,10,111,665,1663,Reorder Needed
P044,L02,736,56.11129848229342,10,113,674,1519,Optimal
P044,L03,540,55.4460370994941,10,112,666,1474,Reorder Needed
P044,L04,566,55.75801011804384,10,109,666,1654,Reorder Needed
P044,L05,412,55.68381112984823,10,113,669,1372,Reorder Needed
P044,L06,298,55.76391231028668,10,115,672,1663,Reorder Needed
P044,L07,605,55.8216694772344,10,115,673,1647,Reorder Needed
P044,L08,618,55.39839797639123,10,112,665,1574,Reorder Needed
P044,L09,548,55.852023608768974,10,113,671,1703,Reorder Needed
P044,L10,443,55.602023608768974,10,112,668,1556,Reorder Needed
P044,L11,641,54.832630691399665,10,116,664,1527,Reorder Needed
P044,L12,567,56.118887015177066,10,112,673,1628,Reorder Needed
P044,L13,581,55.53709949409781,10,114,669,1681,Reorder Needed
P044,L14,572,55.55564924114671,10,111,666,1769,Reorder Needed
P044,L15,286,55.59527824620574,10,111,666,1703,Reorder Needed
P044,L16,423,54.92664418212479,10,115,664,1618,Reorder Needed
P044,L17,198,55.63364249578415,10,114,670,1610,Reorder Needed
P044,L18,629,55.183389544688026,10,115,666,1506,Reorder Needed
P044,L19,434,55.86804384485666,10,111,669,1695,Reorder Needed
P044,L20,596,55.44013490725126,10,113,667,1742,Reorder Needed
P045,L01,590,56.288364249578414,10,108,670,1597,Reorder Needed
P045,L02,632,55.4822934232715,10,113,667,1701,Reorder Needed
P045,L03,690,55.78077571669477,10,111,668,1529,Optimal
P045,L04,152,55.31618887015177,10,115,668,1628,Reorder Needed
P045,L05,737,55.627740303541316,10,114,670,1605,Optimal
P045,L06,627,56.195615514333895,10,111,672,1506,Reorder Needed
P045,L07,715,55.33305227655986,10,113,666,1738,Optimal
P045,L08,585,56.231871838111296,10,111,673,1542,Reorder Needed
P045,L09,490,55.08010118043845,10,118,668,1667,Reorder Needed
P045,L10,831,55.223018549747046,10,113,665,1593,Optimal
P045,L11,330,55.31070826306914,10,110,663,1668,Reorder Needed
P045,L12,562,55.67664418212479,10,117,673,1703,Reorder Needed
P045,L13,718,55.36129848229342,10,112,665,1517,Optimal
P045,L14,459,55.49831365935919,10,116,670,1481,Reorder Needed
P045,L15,330,55.008431703204046,10,115,665,1566,Reorder Needed
P045,L16,305,55.5889544688027,10,112,667,1798,Reorder Needed
P045,L17,659,54.914839797639125,10,115,664,1621,Reorder Needed
P045,L18,802,55.89165261382799,10,114,672,1587,Optimal
P045,L19,611,55.05016863406408,10,115,665,1627,Reorder Needed
P045,L20,644,55.191399662731875,10,115,666,1497,Reorder Needed
P046,L01,713,55.131112984822934,10,116,667,1643,Optimal
P046,L02,476,55.38617200674536,10,114,667,1623,Reorder Needed
P046,L03,546,55.46627318718381,10,114,668,1541,Reorder Needed
P046,L04,438,55.73060708263069,10,113,670,1730,Reorder Needed
P046,L05,672,55.386593591905566,10,116,669,1574,Optimal
P046,L06,280,55.00421585160203,10,111,661,1655,Reorder Needed
P046,L07,573,55.83136593591905,10,110,668,1621,Reorder Needed
P046,L08,201,55.74451939291737,10,114,671,1567,Reorder Needed
P046,L09,612,54.97639123102867,10,116,665,1766,Reorder Needed
P046,L10,508,55.55101180438449,10,113,668,1572,Reorder Needed
P046,L11,599,55.156829679595276,10,116,667,1599,Reorder Needed
P046,L12,467,56.08052276559865,10,114,674,1648,Reorder Needed
P046,L13,643,54.72259696458685,10,120,667,1589,Reorder Needed
P046,L14,527,55.51096121416526,10,114,669,1669,Reorder Needed
P046,L15,299,55.86635750421585,10,114,672,1640,Reorder Needed
P046,L16,746,55.6968802698145,10,112,668,1613,Optimal
P046,L17,567,55.82504215851602,10,113,671,1637,Reorder Needed
P046,L18,604,55.49325463743676,10,114,668,1653,Reorder Needed
P046,L19,595,54.709949409780776,10,114,661,1605,Reorder Needed
P046,L20,359,56.061551433389546,10,112,672,1591,Reorder Needed
P047,L01,401,55.37352445193929,10,115,668,1644,Reorder Needed
P047,L02,576,55.61762225969646,10,110,666,1492,Reorder Needed
P047,L03,445,55.53709949409781,10,113,668,1518,Reorder Needed
P047,L04,492,55.25885328836425,10,116,668,1746,Reorder Needed
P047,L05,255,56.24915682967959,10,111,673,1561,Reorder Needed
P047,L06,674,55.17116357504216,10,114,665,1601,Optimal
P047,L07,437,55.65514333895447,10,113,669,1643,Reorder Needed
P047,L08,329,55.35876897133221,10,113,666,1625,Reorder Needed
P047,L09,427,54.54510961214165,10,115,660,1589,Reorder Needed
P047,L10,632,55.104553119730184,10,114,665,1739,Reorder Needed
P047,L11,418,55.4814502529511,10,116,670,1621,Reorder Needed
P047,L12,533,55.25337268128162,10,114,666,1611,Reorder Needed
P047,L13,573,55.54848229342327,10,113,668,1515,Reorder Needed
P047,L14,741,55.295531197301855,10,115,667,1613,Optimal
P047,L15,530,56.42664418212479,10,113,677,1586,Reorder Needed
P047,L16,610,55.22807757166948,10,116,668,1624,Reorder Needed
P047,L17,535,55.83558178752108,10,116,674,1470,Reorder Needed
P047,L18,695,55.64418212478921,10,112,668,1560,Optimal
P047,L19,425,55.860033726812816,10,113,671,1634,Reorder Needed
P047,L20,385,54.92580101180438,10,110,659,1497,Reorder Needed
P048,L01,497,54.92032040472176,10,118,667,1560,Reorder Needed
P048,L02,745,55.1783305227656,10,114,665,1557,Optimal
P048,L03,350,55.88575042158516,10,116,674,1572,Reorder Needed
P048,L04,412,55.78288364249578,10,113,670,1680,Reorder Needed
P048,L05,455,55.8929173693086,10,113,671,1594,Reorder Needed
P048,L06,310,55.38490725126476,10,113,666,1608,Reorder Needed
P048,L07,437,55.47091062394604,10,114,668,1653,Reorder Needed
P048,L08,389,55.66863406408095,10,110,666,1557,Reorder Needed
P048,L09,316,54.80480607082631,10,111,659,1536,Reorder Needed
P048,L10,659,55.21079258010118,10,113,665,1652,Reorder Needed
P048,L11,514,55.28962900505902,10,116,668,1591,Reorder Needed
P048,L12,307,54.838111298482296,10,113,661,1461,Reorder Needed
P048,L13,750,55.70952782462057,10,113,670,1456,Optimal
P048,L14,413,55.46037099494098,10,114,668,1624,Reorder Needed
P048,L15,439,55.23313659359191,10,113,665,1645,Reorder Needed
P048,L16,611,55.390809443507585,10,113,666,1619,Reorder Needed
P048,L17,496,55.47849915682968,10,112,666,1573,Reorder Needed
P048,L18,796,55.56998313659359,10,115,670,1594,Optimal
P048,L19,689,55.335160202360875,10,111,664,1602,Optimal
P048,L20,448,55.733558178752105,10,112,669,1767,Reorder Needed
P049,L01,534,55.47639123102867,10,113,667,1594,Reorder Needed
P049,L02,552,55.50548060708263,10,115,670,1628,Reorder Needed
P049,L03,541,55.43212478920742,10,113,667,1634,Reorder Needed
P049,L04,333,56.089797639123105,10,110,670,1603,Reorder Needed
P049,L05,282,55.677065767284994,10,110,666,1604,Reorder Needed
P049,L06,524,55.45067453625632,10,113,667,1596,Reorder Needed
P049,L07,652,55.31871838111299,10,114,667,1569,Reorder Needed
P049,L08,409,55.750421585160204,10,114,671,1682,Reorder Needed
P049,L09,630,55.59907251264755,10,116,671,1641,Reorder Needed
P049,L10,670,55.368887015177066,10,114,667,1684,Optimal
P049,L11,481,55.48313659359191,10,112,666,1494,Reorder Needed
P049,L12,372,55.17116357504216,10,114,665,1645,Reorder Needed
P049,L13,601,55.64418212478921,10,115,671,1569,Reorder Needed
P049,L14,488,55.9283305227656,10,113,672,1614,Reorder Needed
P049,L15,513,56.22512647554806,10,110,672,1552,Reorder Needed
P049,L16,561,55.793844856661046,10,114,671,1595,Reorder Needed
P049,L17,398,54.6610455311973,10,115,661,1631,Reorder Needed
P049,L18,450,55.682546374367625,10,111,667,1581,Reorder Needed
P049,L19,416,55.072091062394605,10,117,667,1644,Reorder Needed
P049,L20,186,55.11382799325464,10,116,667,1457,Reorder Needed
P050,L01,466,55.85539629005059,10,114,672,1626,Reorder Needed
P050,L02,491,55.72006745362563,10,113,670,1492,Reorder Needed
P050,L03,568,55.344013490725125,10,115,668,1481,Reorder Needed
P050,L04,660,54.8747892074199,10,112,660,1737,Reorder Needed
P050,L05,452,55.463322091062395,10,113,667,1779,Reorder Needed
P050,L06,687,55.630269814502526,10,114,670,1614,Optimal
P050,L07,512,55.28161888701518,10,116,668,1564,Reorder Needed
P050,L08,502,54.618887015177066,10,112,658,1676,Reorder Needed
P050,L09,430,54.94814502529511,10,110,659,1624,Reorder Needed
P050,L10,648,55.413153456998316,10,116,670,1516,Reorder Needed
P050,L11,509,56.21247892074199,10,114,676,1547,Reorder Needed
P050,L12,605,56.267284991568296,10,113,675,1621,Reorder Needed
P050,L13,560,55.49536256323778,10,112,666,1472,Reorder Needed
P050,L14,438,55.33642495784149,10,117,670,1675,Reorder Needed
P050,L15,270,55.047217537942664,10,114,664,1653,Reorder Needed
P050,L16,531,55.36382799325464,10,116,669,1685,Reorder Needed
P050,L17,479,55.43128161888701,10,111,665,1594,Reorder Needed
P050,L18,456,55.341483979763915,10,114,667,1593,Reorder Needed
P050,L19,402,55.84991568296796,10,115,673,1523,Reorder Needed
P050,L20,497,55.992411467116355,10,112,671,1693,Reorder Needed
P051,L01,654,55.75,10,111,668,1611,Reorder Needed
P051,L02,726,55.829258010118046,10,115,673,1586,Optimal
P051,L03,779,55.352866779089375,10,117,670,1733,Optimal
P051,L04,458,55.02487352445194,10,116,666,1642,Reorder Needed
P051,L05,527,55.34485666104553,10,111,664,1526,Reorder Needed
P051,L06,448,55.62900505902192,10,113,669,1465,Reorder Needed
P051,L07,549,55.90261382799326,10,113,672,1582,Reorder Needed
P051,L08,391,55.87352445193929,10,114,672,1570,Reorder Needed
P051,L09,634,55.805227655986506,10,112,670,1670,Reorder Needed
P051,L10,840,55.516441821247895,10,113,668,1577,Optimal
P051,L11,419,55.43634064080944,10,113,667,1478,Reorder Needed
P051,L12,708,55.43465430016863,10,113,667,1637,Optimal
P051,L13,447,55.415682967959526,10,115,669,1641,Reorder Needed
P051,L14,505,55.68802698145025,10,115,671,1569,Reorder Needed
P051,L15,459,55.336846543001684,10,114,667,1664,Reorder Needed
P051,L16,604,55.295531197301855,10,115,667,1543,Reorder Needed
P051,L17,356,55.073777403035415,10,117,667,1774,Reorder Needed
P051,L18,651,55.669055649241145,10,113,669,1672,Reorder Needed
P051,L19,474,56.075463743676224,10,114,674,1572,Reorder Needed
P051,L20,518,55.96247892074199,10,114,673,1568,Reorder Needed
P052,L01,476,55.69435075885329,10,115,671,1602,Reorder Needed
P052,L02,644,55.645446880269816,10,111,667,1597,Reorder Needed
P052,L03,506,55.11593591905565,10,115,666,1579,Reorder Needed
P052,L04,519,55.0362563237774,10,116,666,1487,Reorder Needed
P052,L05,362,55.96247892074199,10,111,670,1527,Reorder Needed
P052,L06,617,55.851180438448566,10,114,672,1542,Reorder Needed
P052,L07,373,55.60160202360877,10,113,669,1652,Reorder Needed
P052,L08,682,55.848650927487355,10,113,671,1690,Optimal
P052,L09,487,55.30059021922428,10,113,666,1543,Reorder Needed
P052,L10,336,55.3039629005059,10,113,666,1627,Reorder Needed
P052,L11,488,54.74198988195616,10,114,661,1732,Reorder Needed
P052,L12,564,55.90387858347386,10,116,675,1414,Reorder Needed
P052,L13,293,55.433389544688026,10,113,667,1611,Reorder Needed
P052,L14,423,55.645446880269816,10,114,670,1581,Reorder Needed
P052,L15,506,55.51981450252951,10,110,665,1403,Reorder Needed
P052,L16,346,55.492411467116355,10,117,671,1575,Reorder Needed
P052,L17,569,55.13153456998314,10,112,663,1559,Reorder Needed
P052,L18,807,55.327993254637434,10,116,669,1594,Optimal
P052,L19,582,55.60623946037099,10,114,670,1696,Reorder Needed
P052,L20,632,55.83178752107926,10,115,673,1636,Reorder Needed
P053,L01,734,55.42411467116357,10,115,669,1718,Optimal
P053,L02,333,55.85370994940978,10,109,667,1640,Reorder Needed
P053,L03,545,55.667369308600335,10,111,667,1620,Reorder Needed
P053,L04,481,56.21037099494098,10,116,678,1599,Reorder Needed
P053,L05,547,55.79932546374368,10,115,672,1651,Reorder Needed
P053,L06,457,56.35328836424958,10,113,676,1522,Reorder Needed
P053,L07,389,55.39839797639123,10,112,665,1557,Reorder Needed
P053,L08,381,55.665682967959526,10,109,665,1635,Reorder Needed
P053,L09,355,54.91399662731872,10,113,662,1621,Reorder Needed
P053,L10,293,55.51939291736931,10,115,670,1536,Reorder Needed
P053,L11,470,55.648819561551434,10,109,665,1567,Reorder Needed
P053,L12,318,55.24451939291737,10,111,663,1578,Reorder Needed
P053,L13,595,55.78920741989882,10,115,672,1547,Reorder Needed
P053,L14,500,55.046374367622256,10,113,663,1575,Reorder Needed
P053,L15,200,55.58558178752108,10,114,669,1588,Reorder Needed
P053,L16,654,55.34738617200674,10,114,667,1655,Reorder Needed
P053,L17,207,55.848650927487355,10,111,669,1733,Reorder Needed
P053,L18,707,55.78752107925801,10,115,672,1644,Optimal
P053,L19,648,55.618887015177066,10,112,668,1611,Reorder Needed
P053,L20,486,54.8570826306914,10,115,663,1662,Reorder Needed
P054,L01,522,55.98608768971332,10,116,675,1566,Reorder Needed
P054,L02,230,55.180860033726816,10,111,662,1636,Reorder Needed
P054,L03,513,56.30649241146712,10,116,679,1607,Reorder Needed
P054,L04,510,55.811551433389546,10,112,670,1572,Reorder Needed
P054,L05,831,55.91146711635751,10,111,670,1561,Optimal
P054,L06,449,55.09780775716695,10,114,664,1508,Reorder Needed
P054,L07,369,55.65345699831366,10,115,671,1572,Reorder Needed
P054,L08,536,55.72133220910624,10,114,671,1537,Reorder Needed
P054,L09,72,56.25379426644182,10,114,676,1618,Critical (Below Safety Stock)
P054,L10,150,55.622259696458684,10,114,670,1592,Reorder Needed
P054,L11,549,55.38364249578415,10,111,664,1620,Reorder Needed
P054,L12,386,55.3920741989882,10,114,667,1506,Reorder Needed
P054,L13,433,55.59654300168634,10,115,670,1462,Reorder Needed
P054,L14,816,55.42242833052276,10,114,668,1748,Optimal
P054,L15,682,55.25084317032041,10,112,664,1559,Optimal
P054,L16,618,55.40725126475548,10,115,669,1640,Reorder Needed
P054,L17,592,55.99325463743676,10,111,670,1680,Reorder Needed
P054,L18,634,55.49030354131535,10,113,667,1649,Reorder Needed
P054,L19,502,55.48060708263069,10,115,669,1541,Reorder Needed
P054,L20,467,55.20320404721754,10,115,667,1626,Reorder Needed
P055,L01,696,56.0185497470489,10,112,672,1545,Optimal
P055,L02,348,55.84907251264755,10,114,672,1575,Reorder Needed
P055,L03,562,55.98482293423272,10,111,670,1503,Reorder Needed
P055,L04,202,55.474704890387855,10,115,669,1700,Reorder Needed
P055,L05,414,55.73735244519393,10,114,671,1821,Reorder Needed
P055,L06,340,54.113406408094434,10,115,656,1626,Reorder Needed
P055,L07,490,55.548903878583474,10,114,669,1562,Reorder Needed
P055,L08,586,55.266441821247895,10,116,668,1677,Reorder Needed
P055,L09,616,55.377740303541316,10,114,667,1728,Reorder Needed
P055,L10,248,54.92495784148398,10,115,664,1536,Reorder Needed
P055,L11,569,55.26096121416526,10,115,667,1497,Reorder Needed
P055,L12,823,55.586846543001684,10,113,668,1724,Optimal
P055,L13,725,55.33178752107926,10,112,665,1681,Optimal
P055,L14,480,55.120573355817875,10,117,668,1676,Reorder Needed
P055,L15,639,56.06534569983137,10,113,673,1520,Reorder Needed
P055,L16,623,55.04173693086003,10,113,663,1664,Reorder Needed
P055,L17,576,54.9637436762226,10,111,660,1551,Reorder Needed
P055,L18,464,55.00716694772344,10,112,662,1574,Reorder Needed
P055,L19,482,55.86930860033727,10,110,668,1614,Reorder Needed
P055,L20,536,55.25379426644182,10,116,668,1582,Reorder Needed
P056,L01,307,55.62984822934233,10,114,670,1642,Reorder Needed
P056,L02,488,55.080944350758855,10,115,665,1572,Reorder Needed
P056,L03,537,55.048903878583474,10,114,664,1699,Reorder Needed
P056,L04,600,56.0889544688027,10,113,673,1708,Reorder Needed
P056,L05,642,55.52571669477234,10,112,667,1460,Reorder Needed
P056,L06,706,56.53330522765599,10,114,679,1505,Optimal
P056,L07,514,56.348650927487355,10,112,675,1630,Reorder Needed
P056,L08,530,55.35497470489039,10,114,667,1549,Reorder Needed
P056,L09,707,54.982715008431704,10,115,664,1562,Optimal
P056,L10,635,54.80986509274874,10,114,662,1632,Reorder Needed
P056,L11,432,55.4464586846543,10,117,671,1598,Reorder Needed
P056,L12,246,54.795531197301855,10,112,659,1623,Reorder Needed
P056,L13,495,55.379426644182125,10,115,668,1743,Reorder Needed
P056,L14,570,55.25379426644182,10,111,663,1686,Reorder Needed
P056,L15,469,54.82715008431703,10,115,663,1587,Reorder Needed
P056,L16,386,55.69055649241147,10,113,669,1674,Reorder Needed
P056,L17,635,55.1079258010118,10,117,668,1615,Reorder Needed
P056,L18,371,55.46669477234401,10,113,667,1572,Reorder Needed
P056,L19,642,55.35160202360877,10,115,668,1666,Reorder Needed
P056,L20,587,54.970489038785836,10,114,663,1560,Reorder Needed
P057,L01,564,55.49367622259697,10,117,671,1613,Reorder Needed
P057,L02,428,55.675379426644184,10,115,671,1698,Reorder Needed
P057,L03,438,55.58305227655986,10,113,668,1562,Reorder Needed
P057,L04,589,55.93929173693086,10,110,669,1552,Reorder Needed
P057,L05,351,55.77445193929174,10,111,668,1500,Reorder Needed
P057,L06,534,54.90514333895447,10,113,662,1608,Reorder Needed
P057,L07,510,55.04763912310287,10,113,663,1678,Reorder Needed
P057,L08,696,55.74030354131535,10,111,668,1505,Optimal
P057,L09,467,55.13785834738617,10,114,665,1659,Reorder Needed
P057,L10,80,55.55480607082631,10,113,668,1712,Critical (Below Safety Stock)
P057,L11,459,55.13364249578415,10,113,664,1635,Reorder Needed
P057,L12,322,55.84822934232715,10,112,670,1588,Reorder Needed
P057,L13,495,55.59654300168634,10,114,669,1465,Reorder Needed
P057,L14,501,54.80185497470489,10,117,665,1635,Reorder Needed
P057,L15,575,55.48397976391231,10,114,668,1570,Reorder Needed
P057,L16,889,55.42917369308601,10,116,670,1508,Optimal
P057,L17,526,55.5177065767285,10,115,670,1679,Reorder Needed
P057,L18,666,56.26517706576728,10,112,674,1554,Reorder Needed
P057,L19,430,55.43887015177066,10,114,668,1597,Reorder Needed
P057,L20,625,54.76939291736931,10,117,664,1583,Reorder Needed
P058,L01,445,55.63153456998314,10,114,670,1660,Reorder Needed
P058,L02,624,55.24620573355818,10,116,668,1727,Reorder Needed
P058,L03,517,55.59949409780776,10,115,670,1627,Reorder Needed
P058,L04,367,55.29047217537943,10,115,667,1672,Reorder Needed
P058,L05,408,55.67116357504216,10,111,667,1633,Reorder Needed
P058,L06,556,54.889123102866776,10,113,661,1601,Reorder Needed
P058,L07,539,55.369730185497474,10,109,662,1677,Reorder Needed
P058,L08,544,55.26391231028668,10,115,667,1614,Reorder Needed
P058,L09,433,55.20868465430017,10,112,664,1553,Reorder Needed
P058,L10,283,55.84359190556492,10,111,669,1682,Reorder Needed
P058,L11,488,55.36762225969646,10,115,668,1550,Reorder Needed
P058,L12,554,54.46627318718381,10,116,660,1617,Reorder Needed
P058,L13,354,54.83389544688027,10,117,665,1702,Reorder Needed
P058,L14,643,55.6787521079258,10,113,669,1634,Reorder Needed
P058,L15,405,55.26939291736931,10,112,664,1606,Reorder Needed
P058,L16,655,54.6960370994941,10,114,660,1551,Reorder Needed
P058,L17,715,55.36298482293423,10,113,666,1600,Optimal
P058,L18,594,55.682546374367625,10,113,669,1510,Reorder Needed
P058,L19,734,55.647133220910625,10,113,669,1536,Optimal
P058,L20,235,55.72133220910624,10,109,666,1660,Reorder Needed
P059,L01,505,55.142495784148394,10,115,666,1568,Reorder Needed
P059,L02,762,55.60328836424958,10,112,668,1581,Optimal
P059,L03,659,55.379426644182125,10,115,668,1563,Reorder Needed
P059,L04,375,55.79173693086003,10,113,670,1588,Reorder Needed
P059,L05,433,55.54131534569983,10,113,668,1632,Reorder Needed
P059,L06,564,55.15008431703204,10,112,663,1757,Reorder Needed
P059,L07,516,55.00337268128162,10,114,664,1560,Reorder Needed
P059,L08,358,55.040050590219224,10,112,662,1762,Reorder Needed
P059,L09,463,54.96711635750422,10,115,664,1515,Reorder Needed
P059,L10,472,55.48693086003372,10,114,668,1660,Reorder Needed
P059,L11,527,55.22006745362563,10,113,665,1459,Reorder Needed
P059,L12,362,55.45151770657673,10,113,667,1580,Reorder Needed
P059,L13,297,55.64418212478921,10,116,672,1496,Reorder Needed
P059,L14,350,55.934232715008434,10,114,673,1556,Reorder Needed
P059,L15,206,55.73861720067454,10,116,673,1630,Reorder Needed
P059,L16,362,55.481028667790895,10,113,667,1670,Reorder Needed
P059,L17,505,55.48650927487353,10,115,669,1586,Reorder Needed
P059,L18,243,55.231871838111296,10,111,663,1547,Reorder Needed
P059,L19,482,55.28878583473862,10,117,669,1646,Reorder Needed
P059,L20,524,55.22554806070826,10,114,666,1717,Reorder Needed
P060,L01,285,55.572934232715006,10,114,669,1725,Reorder Needed
P060,L02,213,55.59612141652614,10,116,671,1594,Reorder Needed
P060,L03,566,55.453625632377744,10,115,669,1543,Reorder Needed
P060,L04,685,55.344013490725125,10,115,668,1574,Optimal
P060,L05,406,55.4283305227656,10,115,669,1668,Reorder Needed
P060,L06,874,55.602866779089375,10,114,670,1643,Optimal
P060,L07,575,55.23650927487353,10,115,667,1671,Reorder Needed
P060,L08,396,55.48060708263069,10,115,669,1602,Reorder Needed
P060,L09,411,55.88322091062395,10,114,672,1627,Reorder Needed
P060,L10,347,54.836846543001684,10,112,660,1641,Reorder Needed
P060,L11,403,55.695615514333895,10,111,667,1468,Reorder Needed
P060,L12,625,55.5716694772344,10,113,668,1663,Reorder Needed
P060,L13,780,56.00716694772344,10,112,672,1582,Optimal
P060,L14,523,55.805227655986506,10,114,672,1650,Reorder Needed
P060,L15,316,55.51391231028668,10,114,669,1692,Reorder Needed
P060,L16,472,55.54300168634064,10,115,670,1646,Reorder Needed
P060,L17,484,54.973861720067454,10,113,662,1628,Reorder Needed
P060,L18,658,55.32672849915683,10,113,666,1634,Reorder Needed
P060,L19,517,55.38701517706577,10,116,669,1562,Reorder Needed
P060,L20,654,55.19519392917369,10,115,666,1559,Reorder Needed
P061,L01,665,55.82419898819562,10,110,668,1595,Reorder Needed
P061,L02,634,55.22428330522766,10,113,665,1695,Reorder Needed
P061,L03,536,55.27023608768971,10,111,663,1587,Reorder Needed
P061,L04,472,55.11256323777403,10,114,665,1555,Reorder Needed
P061,L05,537,55.983558178752105,10,115,674,1624,Reorder Needed
P061,L06,692,54.777824620573355,10,116,663,1647,Optimal
P061,L07,510,55.15261382799326,10,116,667,1397,Reorder Needed
P061,L08,670,55.30227655986509,10,115,668,1549,Optimal
P061,L09,517,55.56618887015177,10,114,669,1599,Reorder Needed
P061,L10,417,55.722175379426645,10,113,670,1701,Reorder Needed
P061,L11,287,55.56112984822934,10,115,670,1438,Reorder Needed
P061,L12,567,55.4106239460371,10,114,668,1475,Reorder Needed
P061,L13,551,55.44940978077572,10,110,664,1360,Reorder Needed
P061,L14,461,55.317453625632375,10,113,666,1504,Reorder Needed
P061,L15,622,55.53456998313659,10,112,667,1548,Reorder Needed
P061,L16,560,55.78794266441821,10,114,671,1614,Reorder Needed
P061,L17,419,56.13195615514334,10,113,674,1715,Reorder Needed
P061,L18,708,55.407672849915684,10,113,667,1494,Optimal
P061,L19,484,55.80185497470489,10,116,674,1365,Reorder Needed
P061,L20,452,55.54342327150084,10,115,670,1664,Reorder Needed
P062,L01,662,56.014755480607086,10,113,673,1580,Reorder Needed
P062,L02,662,55.21753794266442,10,117,669,1605,Reorder Needed
P062,L03,671,55.6783305227656,10,112,668,1680,Optimal
P062,L04,326,55.96753794266442,10,114,673,1645,Reorder Needed
P062,L05,889,55.00716694772344,10,112,662,1661,Optimal
P062,L06,161,55.55227655986509,10,113,668,1522,Reorder Needed
P062,L07,595,55.285413153457,10,113,665,1634,Reorder Needed
P062,L08,264,55.731028667790895,10,114,671,1744,Reorder Needed
P062,L09,329,55.71922428330523,10,115,672,1682,Reorder Needed
P062,L10,571,55.59780775716695,10,111,666,1554,Reorder Needed
P062,L11,605,55.584317032040474,10,115,670,1629,Reorder Needed
P062,L12,565,55.54468802698145,10,117,672,1617,Reorder Needed
P062,L13,788,55.26306913996628,10,114,666,1587,Optimal
P062,L14,516,54.94940978077572,10,112,661,1544,Reorder Needed
P062,L15,419,55.77487352445194,10,112,669,1697,Reorder Needed
P062,L16,446,56.419055649241145,10,112,676,1571,Reorder Needed
P062,L17,392,54.85328836424958,10,114,662,1567,Reorder Needed
P062,L18,432,55.11382799325464,10,114,665,1649,Reorder Needed
P062,L19,481,55.638279932546375,10,114,670,1592,Reorder Needed
P062,L20,745,55.61298482293423,10,112,668,1619,Optimal
P063,L01,761,55.096964586846546,10,112,662,1608,Optimal
P063,L02,505,55.6256323777403,10,113,669,1637,Reorder Needed
P063,L03,955,56.53709949409781,10,113,678,1605,Optimal
P063,L04,215,54.81829679595278,10,114,662,1542,Reorder Needed
P063,L05,34,55.90935919055649,10,115,674,1594,Critical (Below Safety Stock)
P063,L06,296,55.33178752107926,10,114,667,1468,Reorder Needed
P063,L07,760,55.67748735244519,10,113,669,1711,Optimal
P063,L08,556,55.38701517706577,10,115,668,1699,Reorder Needed
P063,L09,562,55.07588532883643,10,113,663,1667,Reorder Needed
P063,L10,535,56.07883642495784,10,114,674,1737,Reorder Needed
P063,L11,401,54.860033726812816,10,116,664,1643,Reorder Needed
P063,L12,787,55.445615514333895,10,115,669,1619,Optimal
P063,L13,409,55.39123102866779,10,116,669,1658,Reorder Needed
P063,L14,450,55.72976391231029,10,111,668,1639,Reorder Needed
P063,L15,733,55.31703204047218,10,113,666,1512,Optimal
P063,L16,519,55.26138279932546,10,113,665,1680,Reorder Needed
P063,L17,296,56.01602023608769,10,115,675,1471,Reorder Needed
P063,L18,0,55.66694772344014,10,112,668,1473,Out of Stock
P063,L19,641,55.468802698145026,10,116,670,1640,Reorder Needed
P063,L20,929,55.850337268128165,10,109,667,1641,Optimal
P064,L01,563,55.84738617200674,10,113,671,1642,Reorder Needed
P064,L02,736,55.120573355817875,10,112,663,1507,Optimal
P064,L03,360,56.127740303541316,10,113,674,1689,Reorder Needed
P064,L04,419,55.45193929173693,10,112,666,1569,Reorder Needed
P064,L05,324,55.325463743676224,10,113,666,1526,Reorder Needed
P064,L06,543,54.7137436762226,10,111,658,1674,Reorder Needed
P064,L07,369,55.67917369308601,10,115,671,1632,Reorder Needed
P064,L08,573,55.51053962900506,10,113,668,1582,Reorder Needed
P064,L09,390,55.742411467116355,10,109,666,1677,Reorder Needed
P064,L10,370,55.26433389544688,10,117,669,1574,Reorder Needed
P064,L11,404,56.12689713322091,10,111,672,1627,Reorder Needed
P064,L12,524,55.981871838111296,10,113,672,1631,Reorder Needed
P064,L13,643,55.25716694772344,10,119,671,1516,Reorder Needed
P064,L14,401,55.693086003372684,10,113,669,1537,Reorder Needed
P064,L15,460,55.69856661045531,10,112,668,1693,Reorder Needed
P064,L16,716,56.23946037099494,10,115,677,1630,Optimal
P064,L17,550,55.79047217537943,10,114,671,1626,Reorder Needed
P064,L18,713,54.91821247892074,10,111,660,1568,Optimal
